tweetDate,twitterId,handle,text,profileUrl,name,tweetLink,timestamp,query
Mon Feb 20 10:23:27 +0000 2023,997871920317108225,fairmoney_ng,"No cash? No worries!

Pay your bills on the FairMoney app at a discount and get 2% cash back!

Click link below to download the app and try.

https://t.co/gsIQo0JoWj https://t.co/urMaspfoJH",https://twitter.com/fairmoney_ng,FairMoney Microfinance Bank,https://twitter.com/fairmoney_ng/status/1627614905665785857,2023-05-03T21:49:36.632Z,https://twitter.com/search?q=place%3A005b1ca97c765852%20OR%20place%3A0065f09a6666479e%20OR%20place%3A006c6743642cb09c%20OR%20place%3A00817d75276a95cf%20OR%20place%3A0092317544a6407b%20OR%20place%3A00c769811539c617%20OR%20place%3A00dbc7be640fb489%20OR%20place%3A00e55e2b4c491c5f%20OR%20place%3A0105ed72415dc316%20OR%20place%3A01c46739344ba9f6%20OR%20place%3A01e9308446d7928e%20OR%20place%3A01eddd9d0dbec2c8%20OR%20place%3A59b27337f38d658b%20%22No%20Cash%22%20since%3A2022-12-01%20until%3A2023-02-24%20lang%3Aen%20-price%20-%22buy%20now%22&src=typed_query&f=live
Sun Feb 19 08:10:22 +0000 2023,1243018462135492611,___Motolani,"@CLADBYNAHS @BecomingMoree Tomao na atm stand I go resume work, no cash to go anywhere. Pressure ti wa",https://twitter.com/___Motolani,Motolani,https://twitter.com/___Motolani/status/1627219023745130497,2023-05-03T21:49:36.632Z,https://twitter.com/search?q=place%3A005b1ca97c765852%20OR%20place%3A0065f09a6666479e%20OR%20place%3A006c6743642cb09c%20OR%20place%3A00817d75276a95cf%20OR%20place%3A0092317544a6407b%20OR%20place%3A00c769811539c617%20OR%20place%3A00dbc7be640fb489%20OR%20place%3A00e55e2b4c491c5f%20OR%20place%3A0105ed72415dc316%20OR%20place%3A01c46739344ba9f6%20OR%20place%3A01e9308446d7928e%20OR%20place%3A01eddd9d0dbec2c8%20OR%20place%3A59b27337f38d658b%20%22No%20Cash%22%20since%3A2022-12-01%20until%3A2023-02-24%20lang%3Aen%20-price%20-%22buy%20now%22&src=typed_query&f=live
Sun Feb 19 13:09:49 +0000 2023,1079236609,toyosky4real,"Someone said cash or no cash the masses will vote for Asiwaju Tinubu in this election on deferred payment because many Nigerians trust him to be bankable and credit worthy. 

That is the mindset Tinubu’s voters are taking to February 25th.

A maa dibo, a maa wole! https://t.co/9qWTEkBLyN",https://twitter.com/toyosky4real,Toyosi WellBeing Couture ✂️🧵,https://twitter.com/toyosky4real/status/1627294383329476610,2023-05-03T21:49:36.632Z,https://twitter.com/search?q=place%3A005b1ca97c765852%20OR%20place%3A0065f09a6666479e%20OR%20place%3A006c6743642cb09c%20OR%20place%3A00817d75276a95cf%20OR%20place%3A0092317544a6407b%20OR%20place%3A00c769811539c617%20OR%20place%3A00dbc7be640fb489%20OR%20place%3A00e55e2b4c491c5f%20OR%20place%3A0105ed72415dc316%20OR%20place%3A01c46739344ba9f6%20OR%20place%3A01e9308446d7928e%20OR%20place%3A01eddd9d0dbec2c8%20OR%20place%3A59b27337f38d658b%20%22No%20Cash%22%20since%3A2022-12-01%20until%3A2023-02-24%20lang%3Aen%20-price%20-%22buy%20now%22&src=typed_query&f=live
Mon Feb 20 07:50:01 +0000 2023,1535882147130511361,hypedoctor1,This issue of No Cash is really affecting my work @RealChiefPriest @oluwadolarz__,https://twitter.com/hypedoctor1,PapMentor🎤,https://twitter.com/hypedoctor1/status/1627576292424970240,2023-05-03T21:49:36.632Z,https://twitter.com/search?q=place%3A005b1ca97c765852%20OR%20place%3A0065f09a6666479e%20OR%20place%3A006c6743642cb09c%20OR%20place%3A00817d75276a95cf%20OR%20place%3A0092317544a6407b%20OR%20place%3A00c769811539c617%20OR%20place%3A00dbc7be640fb489%20OR%20place%3A00e55e2b4c491c5f%20OR%20place%3A0105ed72415dc316%20OR%20place%3A01c46739344ba9f6%20OR%20place%3A01e9308446d7928e%20OR%20place%3A01eddd9d0dbec2c8%20OR%20place%3A59b27337f38d658b%20%22No%20Cash%22%20since%3A2022-12-01%20until%3A2023-02-24%20lang%3Aen%20-price%20-%22buy%20now%22&src=typed_query&f=live
Sat Feb 18 12:13:39 +0000 2023,3142175729,t00n_days,"No light, no cash.
Small time person go craze 🤲🏾😫",https://twitter.com/t00n_days,Tunde Adebona🍥,https://twitter.com/t00n_days/status/1626917860466388993,2023-05-03T21:49:36.632Z,https://twitter.com/search?q=place%3A005b1ca97c765852%20OR%20place%3A0065f09a6666479e%20OR%20place%3A006c6743642cb09c%20OR%20place%3A00817d75276a95cf%20OR%20place%3A0092317544a6407b%20OR%20place%3A00c769811539c617%20OR%20place%3A00dbc7be640fb489%20OR%20place%3A00e55e2b4c491c5f%20OR%20place%3A0105ed72415dc316%20OR%20place%3A01c46739344ba9f6%20OR%20place%3A01e9308446d7928e%20OR%20place%3A01eddd9d0dbec2c8%20OR%20place%3A59b27337f38d658b%20%22No%20Cash%22%20since%3A2022-12-01%20until%3A2023-02-24%20lang%3Aen%20-price%20-%22buy%20now%22&src=typed_query&f=live
Sun Feb 19 19:49:13 +0000 2023,1319339789150203904,Adewale_lekan07,"@Phoenix_Blazin4 Yes it is. Even when we can do anything to help it makes it even worse. But the truth again is these same ppl ve been suffering like this from b4 now. They trek for miles, with no patronage. Hungry but they have hop until someone called them. With no cash it's even bad.",https://twitter.com/Adewale_lekan07,Adewale,https://twitter.com/Adewale_lekan07/status/1627394897463414787,2023-05-03T21:49:36.632Z,https://twitter.com/search?q=place%3A005b1ca97c765852%20OR%20place%3A0065f09a6666479e%20OR%20place%3A006c6743642cb09c%20OR%20place%3A00817d75276a95cf%20OR%20place%3A0092317544a6407b%20OR%20place%3A00c769811539c617%20OR%20place%3A00dbc7be640fb489%20OR%20place%3A00e55e2b4c491c5f%20OR%20place%3A0105ed72415dc316%20OR%20place%3A01c46739344ba9f6%20OR%20place%3A01e9308446d7928e%20OR%20place%3A01eddd9d0dbec2c8%20OR%20place%3A59b27337f38d658b%20%22No%20Cash%22%20since%3A2022-12-01%20until%3A2023-02-24%20lang%3Aen%20-price%20-%22buy%20now%22&src=typed_query&f=live
Mon Feb 20 13:25:28 +0000 2023,1935520488,nokia93521,"BETTER DAYS AHEAD call me today say why I never come since, I tell am say NO CASH to pay KEKE🥱",https://twitter.com/nokia93521,Dj Finetunes,https://twitter.com/nokia93521/status/1627660710112116736,2023-05-03T21:49:36.632Z,https://twitter.com/search?q=place%3A005b1ca97c765852%20OR%20place%3A0065f09a6666479e%20OR%20place%3A006c6743642cb09c%20OR%20place%3A00817d75276a95cf%20OR%20place%3A0092317544a6407b%20OR%20place%3A00c769811539c617%20OR%20place%3A00dbc7be640fb489%20OR%20place%3A00e55e2b4c491c5f%20OR%20place%3A0105ed72415dc316%20OR%20place%3A01c46739344ba9f6%20OR%20place%3A01e9308446d7928e%20OR%20place%3A01eddd9d0dbec2c8%20OR%20place%3A59b27337f38d658b%20%22No%20Cash%22%20since%3A2022-12-01%20until%3A2023-02-24%20lang%3Aen%20-price%20-%22buy%20now%22&src=typed_query&f=live
Mon Feb 20 09:04:34 +0000 2023,142045056,omobolanlesam,"Honestly, I didn’t think it was this bad. 
Guys, it’s is BAD oh. 
Like fish market that is usually booming DEAD because no cash flow.
I had to pay 3K extra for charges.
Now, banana woman too says to do transfer I have to add 500N for 1000N banana.",https://twitter.com/omobolanlesam,"Seun BD, ACIM",https://twitter.com/omobolanlesam/status/1627595052288471041,2023-05-03T21:49:36.632Z,https://twitter.com/search?q=place%3A005b1ca97c765852%20OR%20place%3A0065f09a6666479e%20OR%20place%3A006c6743642cb09c%20OR%20place%3A00817d75276a95cf%20OR%20place%3A0092317544a6407b%20OR%20place%3A00c769811539c617%20OR%20place%3A00dbc7be640fb489%20OR%20place%3A00e55e2b4c491c5f%20OR%20place%3A0105ed72415dc316%20OR%20place%3A01c46739344ba9f6%20OR%20place%3A01e9308446d7928e%20OR%20place%3A01eddd9d0dbec2c8%20OR%20place%3A59b27337f38d658b%20%22No%20Cash%22%20since%3A2022-12-01%20until%3A2023-02-24%20lang%3Aen%20-price%20-%22buy%20now%22&src=typed_query&f=live
Mon Feb 20 10:28:17 +0000 2023,251314459,Prince_Young_O,"@MBuhari My President we hear you sir, everywhere hard because no cash  but by next week God willing cash go dey",https://twitter.com/Prince_Young_O,Prince Ofuoma,https://twitter.com/Prince_Young_O/status/1627616121611321344,2023-05-03T21:49:36.632Z,https://twitter.com/search?q=place%3A005b1ca97c765852%20OR%20place%3A0065f09a6666479e%20OR%20place%3A006c6743642cb09c%20OR%20place%3A00817d75276a95cf%20OR%20place%3A0092317544a6407b%20OR%20place%3A00c769811539c617%20OR%20place%3A00dbc7be640fb489%20OR%20place%3A00e55e2b4c491c5f%20OR%20place%3A0105ed72415dc316%20OR%20place%3A01c46739344ba9f6%20OR%20place%3A01e9308446d7928e%20OR%20place%3A01eddd9d0dbec2c8%20OR%20place%3A59b27337f38d658b%20%22No%20Cash%22%20since%3A2022-12-01%20until%3A2023-02-24%20lang%3Aen%20-price%20-%22buy%20now%22&src=typed_query&f=live
Sat Feb 18 07:18:41 +0000 2023,1283671806344404993,ikeji_keluonwa,Why is it so hard for people to adapt to this cashless policy. On God once market women and people selling edibles start accepting transfers this problem will reduce by 80%,https://twitter.com/ikeji_keluonwa,TOP BOY,https://twitter.com/ikeji_keluonwa/status/1626843630819221504,2023-05-03T21:49:36.632Z,https://twitter.com/search?q=place%3A005b1ca97c765852%20OR%20place%3A0065f09a6666479e%20OR%20place%3A006c6743642cb09c%20OR%20place%3A00817d75276a95cf%20OR%20place%3A0092317544a6407b%20OR%20place%3A00c769811539c617%20OR%20place%3A00dbc7be640fb489%20OR%20place%3A00e55e2b4c491c5f%20OR%20place%3A0105ed72415dc316%20OR%20place%3A01c46739344ba9f6%20OR%20place%3A01e9308446d7928e%20OR%20place%3A01eddd9d0dbec2c8%20OR%20place%3A59b27337f38d658b%20%22No%20Cash%22%20since%3A2022-12-01%20until%3A2023-02-24%20lang%3Aen%20-price%20-%22buy%20now%22&src=typed_query&f=live
Sun Feb 19 20:06:44 +0000 2023,2957620821,wittyhassan,"I told you I don't eat my own dinner at 6:00pm. Now, how can I get bread like this with no cash?",https://twitter.com/wittyhassan,Folorunsho Akinkunmi,https://twitter.com/wittyhassan/status/1627399306050240519,2023-05-03T21:49:36.632Z,https://twitter.com/search?q=place%3A005b1ca97c765852%20OR%20place%3A0065f09a6666479e%20OR%20place%3A006c6743642cb09c%20OR%20place%3A00817d75276a95cf%20OR%20place%3A0092317544a6407b%20OR%20place%3A00c769811539c617%20OR%20place%3A00dbc7be640fb489%20OR%20place%3A00e55e2b4c491c5f%20OR%20place%3A0105ed72415dc316%20OR%20place%3A01c46739344ba9f6%20OR%20place%3A01e9308446d7928e%20OR%20place%3A01eddd9d0dbec2c8%20OR%20place%3A59b27337f38d658b%20%22No%20Cash%22%20since%3A2022-12-01%20until%3A2023-02-24%20lang%3Aen%20-price%20-%22buy%20now%22&src=typed_query&f=live
Mon Feb 20 11:26:36 +0000 2023,1022902646,OGD95,"Well, there will be no cash this week, and I really think no transfers on Saturday. Brace up oo !",https://twitter.com/OGD95,Gbenga Daniel,https://twitter.com/OGD95/status/1627630797942321158,2023-05-03T21:49:36.632Z,https://twitter.com/search?q=place%3A005b1ca97c765852%20OR%20place%3A0065f09a6666479e%20OR%20place%3A006c6743642cb09c%20OR%20place%3A00817d75276a95cf%20OR%20place%3A0092317544a6407b%20OR%20place%3A00c769811539c617%20OR%20place%3A00dbc7be640fb489%20OR%20place%3A00e55e2b4c491c5f%20OR%20place%3A0105ed72415dc316%20OR%20place%3A01c46739344ba9f6%20OR%20place%3A01e9308446d7928e%20OR%20place%3A01eddd9d0dbec2c8%20OR%20place%3A59b27337f38d658b%20%22No%20Cash%22%20since%3A2022-12-01%20until%3A2023-02-24%20lang%3Aen%20-price%20-%22buy%20now%22&src=typed_query&f=live
Sun Feb 19 13:21:09 +0000 2023,244362090,blessed_04,"@JimmyHosang @FPLfrasier @tunkuadhikari Fans don't get one point. Mufc  don't need benefactor to compete, however glazers have made d need for a benefactor inevitable by demanding £5b. I dont know any private investor who will put in £7b in an asset, no dividend,&amp;  can't sell. No cash flow from investment for years.",https://twitter.com/blessed_04,Olufemi Adebayo,https://twitter.com/blessed_04/status/1627297235246481408,2023-05-03T21:49:36.632Z,https://twitter.com/search?q=place%3A005b1ca97c765852%20OR%20place%3A0065f09a6666479e%20OR%20place%3A006c6743642cb09c%20OR%20place%3A00817d75276a95cf%20OR%20place%3A0092317544a6407b%20OR%20place%3A00c769811539c617%20OR%20place%3A00dbc7be640fb489%20OR%20place%3A00e55e2b4c491c5f%20OR%20place%3A0105ed72415dc316%20OR%20place%3A01c46739344ba9f6%20OR%20place%3A01e9308446d7928e%20OR%20place%3A01eddd9d0dbec2c8%20OR%20place%3A59b27337f38d658b%20%22No%20Cash%22%20since%3A2022-12-01%20until%3A2023-02-24%20lang%3Aen%20-price%20-%22buy%20now%22&src=typed_query&f=live
Sat Feb 18 12:00:48 +0000 2023,1563058759932706816,Adekunleautos,@RealSamboFatiu I Dey ma”ad naajah haflar now … haflar Dey haflahin small small … no cash even donation na by transfer,https://twitter.com/Adekunleautos,Sodiq Gbadebo,https://twitter.com/Adekunleautos/status/1626914625743736832,2023-05-03T21:49:36.632Z,https://twitter.com/search?q=place%3A005b1ca97c765852%20OR%20place%3A0065f09a6666479e%20OR%20place%3A006c6743642cb09c%20OR%20place%3A00817d75276a95cf%20OR%20place%3A0092317544a6407b%20OR%20place%3A00c769811539c617%20OR%20place%3A00dbc7be640fb489%20OR%20place%3A00e55e2b4c491c5f%20OR%20place%3A0105ed72415dc316%20OR%20place%3A01c46739344ba9f6%20OR%20place%3A01e9308446d7928e%20OR%20place%3A01eddd9d0dbec2c8%20OR%20place%3A59b27337f38d658b%20%22No%20Cash%22%20since%3A2022-12-01%20until%3A2023-02-24%20lang%3Aen%20-price%20-%22buy%20now%22&src=typed_query&f=live
Sat Feb 18 19:51:21 +0000 2023,2848603625,carrotop_ds,"@crazyandblue @DavidAjide @gtbank @gtbank_help I tire ooo....dis ""no cash"" of a thing dae vex me oooo....",https://twitter.com/carrotop_ds,Demi Sunday,https://twitter.com/carrotop_ds/status/1627033044841336832,2023-05-03T21:49:36.632Z,https://twitter.com/search?q=place%3A005b1ca97c765852%20OR%20place%3A0065f09a6666479e%20OR%20place%3A006c6743642cb09c%20OR%20place%3A00817d75276a95cf%20OR%20place%3A0092317544a6407b%20OR%20place%3A00c769811539c617%20OR%20place%3A00dbc7be640fb489%20OR%20place%3A00e55e2b4c491c5f%20OR%20place%3A0105ed72415dc316%20OR%20place%3A01c46739344ba9f6%20OR%20place%3A01e9308446d7928e%20OR%20place%3A01eddd9d0dbec2c8%20OR%20place%3A59b27337f38d658b%20%22No%20Cash%22%20since%3A2022-12-01%20until%3A2023-02-24%20lang%3Aen%20-price%20-%22buy%20now%22&src=typed_query&f=live
Sat Feb 18 15:33:24 +0000 2023,1065994889144532992,kri8tif_Blarab,"I had no cash this morning. Kuda failed to validate bank name so i couldn't pay for food via transfer. Polaris eValute was also practically useless. Couldn't do shit. 
What's the point of cashless policy without a reliable structure to back it up.",https://twitter.com/kri8tif_Blarab,Blarab of Westeros,https://twitter.com/kri8tif_Blarab/status/1626968131884269569,2023-05-03T21:49:36.632Z,https://twitter.com/search?q=place%3A005b1ca97c765852%20OR%20place%3A0065f09a6666479e%20OR%20place%3A006c6743642cb09c%20OR%20place%3A00817d75276a95cf%20OR%20place%3A0092317544a6407b%20OR%20place%3A00c769811539c617%20OR%20place%3A00dbc7be640fb489%20OR%20place%3A00e55e2b4c491c5f%20OR%20place%3A0105ed72415dc316%20OR%20place%3A01c46739344ba9f6%20OR%20place%3A01e9308446d7928e%20OR%20place%3A01eddd9d0dbec2c8%20OR%20place%3A59b27337f38d658b%20%22No%20Cash%22%20since%3A2022-12-01%20until%3A2023-02-24%20lang%3Aen%20-price%20-%22buy%20now%22&src=typed_query&f=live
Thu Feb 16 06:31:39 +0000 2023,249725098,olulion,"@sarnchos Now they have no options. N200 or nothing

If I will get N80k in N5 denomination today I will do a Thanksgiving dance. For 6 days now, I have stock I bought with mouth no cash to pick them up.",https://twitter.com/olulion,Olufadeju,https://twitter.com/olulion/status/1626107018514685952,2023-05-03T21:49:36.632Z,https://twitter.com/search?q=place%3A005b1ca97c765852%20OR%20place%3A0065f09a6666479e%20OR%20place%3A006c6743642cb09c%20OR%20place%3A00817d75276a95cf%20OR%20place%3A0092317544a6407b%20OR%20place%3A00c769811539c617%20OR%20place%3A00dbc7be640fb489%20OR%20place%3A00e55e2b4c491c5f%20OR%20place%3A0105ed72415dc316%20OR%20place%3A01c46739344ba9f6%20OR%20place%3A01e9308446d7928e%20OR%20place%3A01eddd9d0dbec2c8%20OR%20place%3A59b27337f38d658b%20%22No%20Cash%22%20since%3A2022-12-01%20until%3A2023-02-24%20lang%3Aen%20-price%20-%22buy%20now%22&src=typed_query&f=live
Thu Feb 16 20:13:24 +0000 2023,290591003,Abidoye25,"Now that you have taken our money away, No Cash, No Transfer, No Network. I hope you won't accuse Us again that we  were bribed, When Jagaban Win 2023 Election
#RenewedHope2023 
#TinubuShettima2023 https://t.co/EC9M9Y8NgU",https://twitter.com/Abidoye25,Abidoye Babatunde A,https://twitter.com/Abidoye25/status/1626313819768205314,2023-05-03T21:49:36.632Z,https://twitter.com/search?q=place%3A005b1ca97c765852%20OR%20place%3A0065f09a6666479e%20OR%20place%3A006c6743642cb09c%20OR%20place%3A00817d75276a95cf%20OR%20place%3A0092317544a6407b%20OR%20place%3A00c769811539c617%20OR%20place%3A00dbc7be640fb489%20OR%20place%3A00e55e2b4c491c5f%20OR%20place%3A0105ed72415dc316%20OR%20place%3A01c46739344ba9f6%20OR%20place%3A01e9308446d7928e%20OR%20place%3A01eddd9d0dbec2c8%20OR%20place%3A59b27337f38d658b%20%22No%20Cash%22%20since%3A2022-12-01%20until%3A2023-02-24%20lang%3Aen%20-price%20-%22buy%20now%22&src=typed_query&f=live
Wed Feb 15 22:14:10 +0000 2023,3940592679,__InTeaW,"Banking apps trash
Glo, Mtn and NTEL trash
UBA trash
No cash—trash 😭😭 

Allah Mungode maka",https://twitter.com/__InTeaW,Intea £,https://twitter.com/__InTeaW/status/1625981822344564736,2023-05-03T21:49:36.632Z,https://twitter.com/search?q=place%3A005b1ca97c765852%20OR%20place%3A0065f09a6666479e%20OR%20place%3A006c6743642cb09c%20OR%20place%3A00817d75276a95cf%20OR%20place%3A0092317544a6407b%20OR%20place%3A00c769811539c617%20OR%20place%3A00dbc7be640fb489%20OR%20place%3A00e55e2b4c491c5f%20OR%20place%3A0105ed72415dc316%20OR%20place%3A01c46739344ba9f6%20OR%20place%3A01e9308446d7928e%20OR%20place%3A01eddd9d0dbec2c8%20OR%20place%3A59b27337f38d658b%20%22No%20Cash%22%20since%3A2022-12-01%20until%3A2023-02-24%20lang%3Aen%20-price%20-%22buy%20now%22&src=typed_query&f=live
Fri Feb 17 05:43:26 +0000 2023,870955162298396677,shopnerrands,"Getting cash to buy food now is challenging. With @shopnerrands, you do not have to worry about that. 

Send us your list today. Let's help you stock up before the elections. If there's no cash at hand, you can still have food  at home. 
We have ready packages that you can take https://t.co/COSN1m1hVq",https://twitter.com/shopnerrands,Shop'n'Errands,https://twitter.com/shopnerrands/status/1626457273659793408,2023-05-03T21:49:36.632Z,https://twitter.com/search?q=place%3A005b1ca97c765852%20OR%20place%3A0065f09a6666479e%20OR%20place%3A006c6743642cb09c%20OR%20place%3A00817d75276a95cf%20OR%20place%3A0092317544a6407b%20OR%20place%3A00c769811539c617%20OR%20place%3A00dbc7be640fb489%20OR%20place%3A00e55e2b4c491c5f%20OR%20place%3A0105ed72415dc316%20OR%20place%3A01c46739344ba9f6%20OR%20place%3A01e9308446d7928e%20OR%20place%3A01eddd9d0dbec2c8%20OR%20place%3A59b27337f38d658b%20%22No%20Cash%22%20since%3A2022-12-01%20until%3A2023-02-24%20lang%3Aen%20-price%20-%22buy%20now%22&src=typed_query&f=live
Fri Feb 17 18:42:29 +0000 2023,552396229,MuyiwaWilliams_,"No Cash, Road just free anyhow.",https://twitter.com/MuyiwaWilliams_,Muyiwa Williams,https://twitter.com/MuyiwaWilliams_/status/1626653325520211974,2023-05-03T21:49:36.632Z,https://twitter.com/search?q=place%3A005b1ca97c765852%20OR%20place%3A0065f09a6666479e%20OR%20place%3A006c6743642cb09c%20OR%20place%3A00817d75276a95cf%20OR%20place%3A0092317544a6407b%20OR%20place%3A00c769811539c617%20OR%20place%3A00dbc7be640fb489%20OR%20place%3A00e55e2b4c491c5f%20OR%20place%3A0105ed72415dc316%20OR%20place%3A01c46739344ba9f6%20OR%20place%3A01e9308446d7928e%20OR%20place%3A01eddd9d0dbec2c8%20OR%20place%3A59b27337f38d658b%20%22No%20Cash%22%20since%3A2022-12-01%20until%3A2023-02-24%20lang%3Aen%20-price%20-%22buy%20now%22&src=typed_query&f=live
Thu Feb 16 18:39:43 +0000 2023,700655993546379267,VawulencePRO,"Omo today, I trek life wan tire me, I get money but hunger wan finish me.

Money in the bank but nowhere to withdraw, money in the bank but no cash to eat.

This is called Famine if you don't know and the famine will become bigger if care is not taken. Nigeria is hell.",https://twitter.com/VawulencePRO,Vawulence PRO💎,https://twitter.com/VawulencePRO/status/1626290244583583747,2023-05-03T21:49:36.632Z,https://twitter.com/search?q=place%3A005b1ca97c765852%20OR%20place%3A0065f09a6666479e%20OR%20place%3A006c6743642cb09c%20OR%20place%3A00817d75276a95cf%20OR%20place%3A0092317544a6407b%20OR%20place%3A00c769811539c617%20OR%20place%3A00dbc7be640fb489%20OR%20place%3A00e55e2b4c491c5f%20OR%20place%3A0105ed72415dc316%20OR%20place%3A01c46739344ba9f6%20OR%20place%3A01e9308446d7928e%20OR%20place%3A01eddd9d0dbec2c8%20OR%20place%3A59b27337f38d658b%20%22No%20Cash%22%20since%3A2022-12-01%20until%3A2023-02-24%20lang%3Aen%20-price%20-%22buy%20now%22&src=typed_query&f=live
Sat Feb 18 07:52:12 +0000 2023,1220624750956961792,Shes_grace_,"Person no dey chop for dream again
No cash to buy ingredients for dream 😂 😭😂",https://twitter.com/Shes_grace_,Rose 🌹✨🇳🇬,https://twitter.com/Shes_grace_/status/1626852065854062592,2023-05-03T21:49:36.632Z,https://twitter.com/search?q=place%3A005b1ca97c765852%20OR%20place%3A0065f09a6666479e%20OR%20place%3A006c6743642cb09c%20OR%20place%3A00817d75276a95cf%20OR%20place%3A0092317544a6407b%20OR%20place%3A00c769811539c617%20OR%20place%3A00dbc7be640fb489%20OR%20place%3A00e55e2b4c491c5f%20OR%20place%3A0105ed72415dc316%20OR%20place%3A01c46739344ba9f6%20OR%20place%3A01e9308446d7928e%20OR%20place%3A01eddd9d0dbec2c8%20OR%20place%3A59b27337f38d658b%20%22No%20Cash%22%20since%3A2022-12-01%20until%3A2023-02-24%20lang%3Aen%20-price%20-%22buy%20now%22&src=typed_query&f=live
Thu Feb 16 19:12:23 +0000 2023,484507065,ismailaniemu,This Harmattan coming in mid February at a time of cash crunch should have known that there is no cash to buy vaseline,https://twitter.com/ismailaniemu,ismail aniemu,https://twitter.com/ismailaniemu/status/1626298464790364161,2023-05-03T21:49:36.632Z,https://twitter.com/search?q=place%3A005b1ca97c765852%20OR%20place%3A0065f09a6666479e%20OR%20place%3A006c6743642cb09c%20OR%20place%3A00817d75276a95cf%20OR%20place%3A0092317544a6407b%20OR%20place%3A00c769811539c617%20OR%20place%3A00dbc7be640fb489%20OR%20place%3A00e55e2b4c491c5f%20OR%20place%3A0105ed72415dc316%20OR%20place%3A01c46739344ba9f6%20OR%20place%3A01e9308446d7928e%20OR%20place%3A01eddd9d0dbec2c8%20OR%20place%3A59b27337f38d658b%20%22No%20Cash%22%20since%3A2022-12-01%20until%3A2023-02-24%20lang%3Aen%20-price%20-%22buy%20now%22&src=typed_query&f=live
Fri Feb 17 16:04:18 +0000 2023,4384216996,princezeezay,"Why are there no cash for people to make basic payments? How do I buy N300 pepper. Transfer? Ooh it might not even be successful.

I couldn't go to work today because I couldn't access any money at all either new notes or the allowed old notes. Implementation is d issue here.",https://twitter.com/princezeezay,Abdulazeez Adegoke,https://twitter.com/princezeezay/status/1626613520308609027,2023-05-03T21:49:36.632Z,https://twitter.com/search?q=place%3A005b1ca97c765852%20OR%20place%3A0065f09a6666479e%20OR%20place%3A006c6743642cb09c%20OR%20place%3A00817d75276a95cf%20OR%20place%3A0092317544a6407b%20OR%20place%3A00c769811539c617%20OR%20place%3A00dbc7be640fb489%20OR%20place%3A00e55e2b4c491c5f%20OR%20place%3A0105ed72415dc316%20OR%20place%3A01c46739344ba9f6%20OR%20place%3A01e9308446d7928e%20OR%20place%3A01eddd9d0dbec2c8%20OR%20place%3A59b27337f38d658b%20%22No%20Cash%22%20since%3A2022-12-01%20until%3A2023-02-24%20lang%3Aen%20-price%20-%22buy%20now%22&src=typed_query&f=live